Sherlock	PROPN	Sherlock 
gray	ADJ	gray
light	NOUN	light
.	PUNCT	.
The	DET	the
square	ADJ	square
,	PUNCT	,
massive	ADJ	massive
house	NOUN	house
,	PUNCT	,
with	ADP	with
its	PRON	its
black	ADJ	black
,	PUNCT	,
empty	ADJ	empty
windows	NOUN	window
and	CCONJ	and
high	ADJ	high
,	PUNCT	,
bare	ADJ	bare
walls	NOUN	wall
,	PUNCT	,
towered	VERB	tower
up	ADP	up
,	PUNCT	,
sad	ADJ	sad
and	CCONJ	and
forlorn	ADJ	forlorn
,	PUNCT	,
behind	ADP	behind
us	PRON	we
.	PUNCT	.
Our	PRON	our
course	NOUN	course
led	VERB	lead
right	ADV	right
across	ADP	across
the	DET	the
grounds	NOUN	ground
,	PUNCT	,
in	ADP	in
and	CCONJ	and
out	ADV	out
among	ADP	among
the	DET	the
trenches	NOUN	trench
and	CCONJ	and
pits	NOUN	pit
with	ADP	with
which	DET	which
they	PRON	they
were	VERB	be
scarred	ADJ	scarred
and	CCONJ	and
intersected	VERB	intersect
.	PUNCT	.
The	DET	the
whole	ADJ	whole
place	NOUN	place
,	PUNCT	,
with	ADP	with
its	PRON	its
scattered	VERB	scatter
dirt	NOUN	dirt
-	PUNCT	-
heaps	NOUN	heap
and	CCONJ	and
ill	ADV	ill
-	PUNCT	-
grown	VERB	grow
shrubs	NOUN	shrub
,	PUNCT	,
had	VERB	have
a	DET	a
blighted	VERB	blight
,	PUNCT	,
ill	ADV	ill
-	PUNCT	-
omened	VERB	omen
look	NOUN	look
which	DET	which
harmonized	VERB	harmonize
with	ADP	with
the	DET	the
black	ADJ	black
tragedy	NOUN	tragedy
which	DET	which
hung	VERB	hang
over	ADP	over
it	PRON	it
.	PUNCT	.
On	ADP	on
reaching	VERB	reach
the	DET	the
boundary	ADJ	boundary
wall	NOUN	wall
Toby	PROPN	Toby
ran	VERB	run
along	ADV	along
,	PUNCT	,
whining	VERB	whine
eagerly	ADV	eagerly
,	PUNCT	,
underneath	ADP	underneath
its	PRON	its
shadow	NOUN	shadow
,	PUNCT	,
and	CCONJ	and
stopped	VERB	stop
finally	ADV	finally
in	ADP	in
a	DET	a
corner	NOUN	corner
screened	VERB	screen
by	ADP	by
a	DET	a
young	ADJ	young
beech	NOUN	beech
.	PUNCT	.
Where	ADV	where
the	DET	the
two	NUM	two
walls	NOUN	wall
joined	VERB	join
,	PUNCT	,
several	ADJ	several
bricks	NOUN	brick
had	AUX	have
been	AUX	be
loosened	VERB	loosen
,	PUNCT	,
and	CCONJ	and
the	DET	the
crevices	NOUN	crevice
left	VERB	leave
were	AUX	be
worn	VERB	wear
down	ADP	down
and	CCONJ	and
rounded	VERB	round
upon	SCONJ	upon
the	DET	the
lower	ADJ	low
side	NOUN	side
,	PUNCT	,
as	ADP	as
though	SCONJ	though
they	PRON	they
had	AUX	have
frequently	ADV	frequently
been	AUX	be
used	VERB	use
as	ADP	as
a	DET	a
ladder	NOUN	ladder
.	PUNCT	.
Holmes	NOUN	holme
clambered	VERB	clamber
up	ADP	up
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
taking	VERB	take
the	DET	the
dog	NOUN	dog
from	ADP	from
me	PRON	I
,	PUNCT	,
he	PRON	he
dropped	VERB	drop
it	PRON	it
over	ADP	over
upon	SCONJ	upon
the	DET	the
other	ADJ	other
side	NOUN	side
.	PUNCT	.
"""There"	PUNCT	"""There"
's	AUX	be
the	DET	the
print	NOUN	print
of	ADP	of
wooden	ADJ	wooden
-	PUNCT	-
leg	NOUN	leg
's	PART	's
hand	NOUN	hand
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
remarked	VERB	remark
,	PUNCT	,
as	ADP	as
I	PRON	I
mounted	VERB	mount
up	ADP	up
beside	ADP	beside
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
see	VERB	see
the	DET	the
slight	ADJ	slight
smudge	NOUN	smudge
of	ADP	of
blood	NOUN	blood
upon	SCONJ	upon
the	DET	the
white	ADJ	white
plaster	NOUN	plaster
.	PUNCT	.
What	PRON	what
a	DET	a
lucky	ADJ	lucky
thing	NOUN	thing
it	PRON	it
is	AUX	be
that	SCONJ	that
we	PRON	we
have	AUX	have
had	VERB	have
no	DET	no
very	ADV	very
heavy	ADJ	heavy
rain	NOUN	rain
since	SCONJ	since
yesterday	NOUN	yesterday
!	PUNCT	!
The	DET	the
scent	NOUN	scent
will	AUX	will
lie	VERB	lie
upon	SCONJ	upon
the	DET	the
road	NOUN	road
in	ADP	in
spite	NOUN	spite
of	ADP	of
their	PRON	their
eight	NUM	eight
-	PUNCT	-
and	CCONJ	and
-	PUNCT	-
twenty	NUM	twenty
hours	NOUN	hour
'	PART	'
start	NOUN	start
.	PUNCT	.
"""I"	PUNCT	"""I"
confess	NOUN	confess
that	SCONJ	that
I	PRON	I
had	VERB	have
my	PRON	my
doubts	NOUN	doubt
myself	PRON	myself
when	ADV	when
I	PRON	I
reflected	VERB	reflect
upon	SCONJ	upon
the	DET	the
great	ADJ	great
traffic	NOUN	traffic
which	DET	which
had	AUX	have
passed	VERB	pass
along	ADP	along
the	DET	the
London	PROPN	London
road	NOUN	road
in	ADP	in
the	DET	the
interval	NOUN	interval
.	PUNCT	.
My	PRON	my
fears	NOUN	fear
were	AUX	be
soon	ADV	soon
appeased	ADJ	appeased
,	PUNCT	,
however	ADV	however
.	PUNCT	.
Toby	PROPN	Toby
never	ADV	never
hesitated	VERB	hesitate
or	CCONJ	or
swerved	VERB	swerve
,	PUNCT	,
but	CCONJ	but
waddled	VERB	waddle
on	ADP	on
in	ADP	in
his	PRON	his
peculiar	ADJ	peculiar
rolling	ADJ	rolling
fashion	NOUN	fashion
.	PUNCT	.
Clearly	ADV	clearly
,	PUNCT	,
the	DET	the
pungent	ADJ	pungent
smell	NOUN	smell
of	ADP	of
the	DET	the
creasote	NOUN	creasote
rose	VERB	rise
high	ADV	high
above	ADP	above
all	DET	all
other	ADJ	other
contending	VERB	contend
scents	NOUN	scent
.	PUNCT	.
"""Do"	INTJ	"""do"
not	PART	not
imagine	VERB	imagine
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Holmes	PROPN	Holmes
,	PUNCT	,
""""	PUNCT	""""
that	SCONJ	that
I	PRON	I
depend	VERB	depend
for	ADP	for
my	PRON	my
success	NOUN	success
in	ADP	in
this	DET	this
case	NOUN	case
upon	SCONJ	upon
the	DET	the
mere	ADJ	mere
chance	NOUN	chance
of	ADP	of
one	NUM	one
of	ADP	of
these	DET	these
fellows	NOUN	fellow
having	AUX	having
put	VERB	put
his	PRON	his
foot	NOUN	foot
in	ADP	in
the	DET	the
chemical	NOUN	chemical
.	PUNCT	.
I	PRON	I
have	VERB	have
knowledge	NOUN	knowledge
now	ADV	now
which	DET	which
would	AUX	would
enable	VERB	enable
me	PRON	I
to	PART	to
trace	VERB	trace
them	PRON	they
in	ADP	in
many	ADJ	many
different	ADJ	different
ways	NOUN	way
.	PUNCT	.
This	DET	this
,	PUNCT	,
however	ADV	however
,	PUNCT	,
is	AUX	be
the	DET	the
readiest	ADJ	ready
and	CCONJ	and
,	PUNCT	,
since	SCONJ	since
fortune	NOUN	fortune
has	AUX	have
put	VERB	put
it	PRON	it
into	ADP	into
our	PRON	our
hands	NOUN	hand
,	PUNCT	,
I	PRON	I
should	AUX	should
be	VERB	be
culpable	ADJ	culpable
if	SCONJ	if
I	PRON	I
neglected	VERB	neglect
it	PRON	it
.	PUNCT	.
It	PRON	it
has	AUX	have
,	PUNCT	,
however	ADV	however
,	PUNCT	,
prevented	VERB	prevent
the	DET	the
case	NOUN	case
from	ADP	from
becoming	VERB	become
the	DET	the
pretty	ADV	pretty
little	ADJ	little
intellectual	ADJ	intellectual
problem	NOUN	problem
which	DET	which
it	PRON	it
at	ADP	at
one	NUM	one
time	NOUN	time
promised	VERB	promise
to	PART	to
be	VERB	be
.	PUNCT	.
There	PRON	there
might	AUX	might
have	AUX	have
been	VERB	be
some	DET	some
credit	NOUN	credit
to	PART	to
be	AUX	be
gained	VERB	gain
out	SCONJ	out
of	ADP	of
it	PRON	it
,	PUNCT	,
but	CCONJ	but
for	ADP	for
this	DET	this
too	ADV	too
palpable	ADJ	palpable
clue	NOUN	clue
.	PUNCT	.
"""""There"	PUNCT	"""""There"
is	AUX	be
credit	NOUN	credit
,	PUNCT	,
and	CCONJ	and
to	PART	to
spare	VERB	spare
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
I.	NOUN	i.
""""	PUNCT	""""
I	PRON	I
assure	VERB	assure
you	PRON	you
,	PUNCT	,
Holmes	PROPN	Holmes
,	PUNCT	,
that	SCONJ	that
I	PRON	I
marvel	VERB	marvel
at	ADP	at
the	DET	the
means	NOUN	mean
by	ADP	by
which	DET	which
you	PRON	you
obtain	VERB	obtain
your	PRON	your
results	NOUN	result
in	ADP	in
this	DET	this
case	NOUN	case
,	PUNCT	,
even	ADV	even
more	ADJ	more
than	SCONJ	than
I	PRON	I
did	VERB	do
in	ADP	in
the	DET	the
Jefferson	PROPN	Jefferson
Hope	PROPN	Hope
Murder	PROPN	Murder
.	PUNCT	.
The	DET	the
thing	NOUN	thing
seems	VERB	seem
to	ADP	to
me	PRON	I
to	PART	to
be	VERB	be
deeper	ADJ	deep
and	CCONJ	and
more	ADV	more
inexplicable	ADJ	inexplicable
.	PUNCT	.
How	ADV	how
,	PUNCT	,
for	ADP	for
example	NOUN	example
,	PUNCT	,
could	AUX	could
you	PRON	you
describe	VERB	describe
with	ADP	with
such	ADJ	such
confidence	NOUN	confidence
the	DET	the
wooden	ADV	wooden
-	PUNCT	-
legged	ADJ	legged
"man?""""Pshaw"	PROPN	"man?""""Pshaw"
,	PUNCT	,
my	PRON	my
dear	ADJ	dear
boy	NOUN	boy
!	PUNCT	!
it	PRON	it
was	AUX	be
simplicity	NOUN	simplicity
itself	PRON	itself
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	n't
wish	VERB	wish
to	PART	to
be	VERB	be
theatrical	ADJ	theatrical
.	PUNCT	.
It	PRON	it
is	AUX	be
all	DET	all
patent	NOUN	patent
and	CCONJ	and
above	ADP	above
-	PUNCT	-
board	NOUN	board
.	PUNCT	.
Two	NUM	two
officers	NOUN	officer
who	PRON	who
are	VERB	be
in	ADP	in
command	NOUN	command
of	ADP	of
a	DET	a
convict	NOUN	convict
-	PUNCT	-
guard	NOUN	guard
learn	VERB	learn
an	DET	an
important	ADJ	important
secret	NOUN	secret
as	ADP	as
to	AUX	to
buried	VERB	bury
treasure	NOUN	treasure
.	PUNCT	.
A	DET	a
map	NOUN	map
is	AUX	be
drawn	VERB	draw
for	ADP	for
them	PRON	they
by	ADP	by
an	DET	an
Englishman	PROPN	Englishman
named	VERB	name
Jonathan	PROPN	Jonathan
Small	PROPN	Small
.	PUNCT	.
You	PRON	you
remember	VERB	remember
that	SCONJ	that
we	PRON	we
saw	VERB	see
the	DET	the
name	NOUN	name
upon	SCONJ	upon
the	DET	the
chart	NOUN	chart
in	ADP	in
Captain	PROPN	Captain
Morstan	PROPN	Morstan
's	PART	's
possession	NOUN	possession
.	PUNCT	.
He	PRON	he
had	AUX	have
signed	VERB	sign
it	PRON	it
in	ADP	in
behalf	NOUN	behalf
of	ADP	of
himself	PRON	himself
and	CCONJ	and
his	PRON	his
associates	NOUN	associate
,	PUNCT	,
---	PUNCT	---
the	DET	the
sign	NOUN	sign
of	ADP	of
the	DET	the
four	NUM	four
,	PUNCT	,
as	ADP	as
he	PRON	he
somewhat	ADV	somewhat
dramatically	ADV	dramatically
called	VERB	call
it	PRON	it
.	PUNCT	.
Aided	VERB	aid
by	ADP	by
this	DET	this
chart	NOUN	chart
,	PUNCT	,
the	DET	the
officers	NOUN	officer
---	PUNCT	---
or	CCONJ	or
one	NUM	one
of	ADP	of
them	PRON	they
---	PUNCT	---
gets	VERB	get
the	DET	the
treasure	NOUN	treasure
and	CCONJ	and
brings	VERB	bring
it	PRON	it
to	ADP	to
England	PROPN	England
,	PUNCT	,
leaving	VERB	leave
,	PUNCT	,
we	PRON	we
will	AUX	will
suppose	VERB	suppose
,	PUNCT	,
some	DET	some
condition	NOUN	condition
under	ADP	under
which	DET	which
he	PRON	he
received	VERB	receive
it	PRON	it
unfulfilled	ADJ	unfulfilled
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
then	ADV	then
,	PUNCT	,
why	ADV	why
did	AUX	do
not	PART	not
Jonathan	PROPN	Jonathan
Small	PROPN	Small
get	VERB	get
the	DET	the
treasure	NOUN	treasure
himself	PRON	himself
?	PUNCT	?
The	DET	the
answer	NOUN	answer
is	AUX	be
obvious	ADJ	obvious
.	PUNCT	.
The	DET	the
chart	NOUN	chart
is	AUX	be
dated	VERB	date
at	ADP	at
a	DET	a
time	NOUN	time
when	ADV	when
Morstan	PROPN	Morstan
was	AUX	be
brought	VERB	bring
into	ADP	into
close	ADJ	close
association	NOUN	association
with	ADP	with
convicts	NOUN	convict
.	PUNCT	.
Jonathan	PROPN	Jonathan
Small	PROPN	Small
did	AUX	do
not	PART	not
get	VERB	get
the	DET	the
treasure	NOUN	treasure
because	SCONJ	because
he	PRON	he
and	CCONJ	and
his	PRON	his
associates	NOUN	associate
were	VERB	be
themselves	PRON	themselves
convicts	NOUN	convict
and	CCONJ	and
could	AUX	could
not	PART	not
get	VERB	get
away	ADV	away
.	PUNCT	.
"""""But"	PUNCT	"""""But"
that	DET	that
is	AUX	be
mere	ADJ	mere
speculation	NOUN	speculation
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
"I.""It"	PUNCT	"I.""It"
is	AUX	be
more	ADJ	more
than	SCONJ	than
that	DET	that
.	PUNCT	.
It	PRON	it
is	AUX	be
the	DET	the
only	ADJ	only
hypothesis	NOUN	hypothesis
which	DET	which
covers	VERB	cover
the	DET	the
facts	NOUN	fact
.	PUNCT	.
Let	VERB	let
us	PRON	we
see	VERB	see
how	ADV	how
it	PRON	it
fits	VERB	fit
in	ADP	in
with	ADP	with
the	DET	the
sequel	NOUN	sequel
.	PUNCT	.
Major	PROPN	Major
Sholto	PROPN	Sholto
remains	VERB	remain
at	ADP	at
peace	NOUN	peace
for	ADP	for
some	DET	some
years	NOUN	year
,	PUNCT	,
happy	ADJ	happy
in	ADP	in
the	DET	the
possession	NOUN	possession
of	ADP	of
his	PRON	his
treasure	NOUN	treasure
.	PUNCT	.
Then	ADV	then
he	PRON	he
receives	VERB	receive
a	DET	a
letter	NOUN	letter
from	ADP	from
India	PROPN	India
which	DET	which
gives	VERB	give
him	PRON	he
a	DET	a
great	ADJ	great
fright	NOUN	fright
.	PUNCT	.
What	PRON	what
was	AUX	be
"that?""""A"	NOUN	"that?""""a"
letter	NOUN	letter
to	PART	to
say	VERB	say
that	SCONJ	that
the	DET	the
men	NOUN	man
whom	PRON	whom
he	PRON	he
had	AUX	have
wronged	VERB	wrong
had	AUX	have
been	AUX	be
set	VERB	set
free	ADJ	free
.	PUNCT	.
"""""Or"	PUNCT	"""""Or"
had	AUX	have
escaped	VERB	escape
.	PUNCT	.
That	DET	that
is	AUX	be
much	ADV	much
more	ADV	more
likely	ADJ	likely
,	PUNCT	,
for	ADP	for
he	PRON	he
would	AUX	would
have	AUX	have
known	VERB	know
what	PRON	what
their	PRON	their
term	NOUN	term
of	ADP	of
imprisonment	NOUN	imprisonment
was	AUX	be
.	PUNCT	.
It	PRON	it
would	AUX	would
not	PART	not
have	AUX	have
been	VERB	be
a	DET	a
surprise	NOUN	surprise
to	ADP	to
him	PRON	he
.	PUNCT	.
What	PRON	what
does	AUX	do
he	PRON	he
do	VERB	do
then	ADV	then
?	PUNCT	?
He	PRON	he
guards	VERB	guard
himself	PRON	himself
against	ADP	against
a	DET	a
wooden	ADJ	wooden
-	PUNCT	-
legged	ADJ	legged
man	NOUN	man
,	PUNCT	,
---	PUNCT	---
a	DET	a
white	ADJ	white
man	NOUN	man
,	PUNCT	,
mark	VERB	mark
you	PRON	you
,	PUNCT	,
for	ADP	for
he	PRON	he
mistakes	VERB	mistake
a	DET	a
white	ADJ	white
tradesman	NOUN	tradesman
for	ADP	for
him	PRON	he
,	PUNCT	,
and	CCONJ	and
actually	ADV	actually
fires	VERB	fire
a	DET	a
pistol	NOUN	pistol
at	ADP	at
him	PRON	he
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
only	ADV	only
one	NUM	one
white	ADJ	white
man	NOUN	man
's	PART	's
name	NOUN	name
is	AUX	be
on	ADP	on
the	DET	the
chart	NOUN	chart
.	PUNCT	.
The	DET	the
others	NOUN	other
are	AUX	be
Hindoos	PROPN	Hindoos
or	CCONJ	or
Mohammedans	PROPN	Mohammedans
.	PUNCT	.
There	PRON	there
is	AUX	be
no	DET	no
other	ADJ	other
white	ADJ	white
man	NOUN	man
.	PUNCT	.
Therefore	ADV	therefore
we	PRON	we
may	AUX	may
say	VERB	say
with	ADP	with
confidence	NOUN	confidence
that	SCONJ	that
the	DET	the
wooden	ADV	wooden
-	PUNCT	-
legged	ADJ	legged
man	NOUN	man
is	VERB	be
identical	ADJ	identical
with	ADP	with
Jonathan	PROPN	Jonathan
Small	PROPN	Small
.	PUNCT	.
Does	AUX	do
the	DET	the
reasoning	NOUN	reasoning
strike	NOUN	strike
you	PRON	you
as	ADP	as
being	VERB	be
"faulty?""""No"	NOUN	"faulty?""""no"
:	PUNCT	:
it	PRON	it
is	AUX	be
clear	ADJ	clear
and	CCONJ	and
concise	ADJ	concise
.	PUNCT	.
"""""Well"	INTJ	"""""well"
,	PUNCT	,
now	ADV	now
,	PUNCT	,
let	VERB	let
us	PRON	we
put	VERB	put
ourselves	PRON	ourselves
in	ADP	in
the	DET	the
place	NOUN	place
of	ADP	of
Jonathan	PROPN	Jonathan
Small	PROPN	Small
.	PUNCT	.
Let	VERB	let
us	PRON	we
look	VERB	look
at	ADP	at
it	PRON	it
from	ADP	from
his	PRON	his
point	NOUN	point
of	ADP	of
view	NOUN	view
.	PUNCT	.
He	PRON	he
comes	VERB	come
to	ADP	to
England	PROPN	England
with	ADP	with
the	DET	the
double	ADJ	double
idea	NOUN	idea
of	ADP	of
regaining	VERB	regain
what	PRON	what
he	PRON	he
would	AUX	would
consider	VERB	consider
to	PART	to
be	VERB	be
his	PRON	his
rights	NOUN	right
and	CCONJ	and
of	ADP	of
having	VERB	have
his	PRON	his
revenge	NOUN	revenge
upon	SCONJ	upon
the	DET	the
man	NOUN	man
who	PRON	who
had	AUX	have
wronged	VERB	wrong
him	PRON	he
.	PUNCT	.
He	PRON	he
found	VERB	find
out	ADP	out
where	ADV	where
Sholto	PROPN	Sholto
lived	VERB	live
,	PUNCT	,
and	CCONJ	and
very	ADV	very
possibly	ADV	possibly
he	PRON	he
established	VERB	establish
communications	NOUN	communication
with	ADP	with
some	DET	some
one	NUM	one
inside	ADP	inside
the	DET	the
house	NOUN	house
.	PUNCT	.
There	PRON	there
is	AUX	be
this	DET	this
butler	NOUN	butler
,	PUNCT	,
Lal	PROPN	Lal
Rao	PROPN	Rao
,	PUNCT	,
whom	PRON	whom
we	PRON	we
have	AUX	have
not	PART	not
seen	VERB	see
.	PUNCT	.
Mrs.	PROPN	Mrs.
Bernstone	PROPN	Bernstone
gives	VERB	give
him	PRON	he
far	ADV	far
from	ADP	from
a	DET	a
good	ADJ	good
character	NOUN	character
.	PUNCT	.
Small	ADJ	small
could	AUX	could
not	PART	not
find	VERB	find
out	ADP	out
,	PUNCT	,
however	ADV	however
,	PUNCT	,
where	ADV	where
the	DET	the
treasure	NOUN	treasure
was	AUX	be
hid	VERB	hide
,	PUNCT	,
for	ADP	for
no	DET	no
one	NOUN	one
ever	ADV	ever
knew	VERB	know
,	PUNCT	,
save	VERB	save
the	DET	the
major	ADJ	major
and	CCONJ	and
one	NUM	one
faithful	ADJ	faithful
servant	NOUN	servant
who	PRON	who
had	AUX	have
died	VERB	die
.	PUNCT	.
Suddenly	ADV	suddenly
Small	ADJ	small
learns	VERB	learn
that	SCONJ	that
the	DET	the
major	NOUN	major
is	AUX	be
on	ADP	on
his	PRON	his
death	NOUN	death
-	PUNCT	-
bed	NOUN	bed
.	PUNCT	.
In	ADP	in
a	DET	a
frenzy	NOUN	frenzy
lest	ADP	lest
the	DET	the
secret	NOUN	secret
of	ADP	of
the	DET	the
treasure	NOUN	treasure
die	VERB	die
with	ADP	with
him	PRON	he
,	PUNCT	,
he	PRON	he
runs	VERB	run
the	DET	the
gauntlet	NOUN	gauntlet
of	ADP	of
the	DET	the
guards	NOUN	guard
,	PUNCT	,
makes	VERB	make
his	PRON	his
way	NOUN	way
to	ADP	to
the	DET	the
dying	VERB	die
man	NOUN	man
's	PART	's
window	NOUN	window
,	PUNCT	,
and	CCONJ	and
is	AUX	be
only	ADV	only
deterred	VERB	deter
from	ADP	from
entering	VERB	enter
by	ADP	by
the	DET	the
presence	NOUN	presence
of	ADP	of
his	PRON	his
two	NUM	two
sons	NOUN	son
.	PUNCT	.
Mad	ADJ	mad
with	ADP	with
hate	NOUN	hate
,	PUNCT	,
however	ADV	however
,	PUNCT	,
against	ADP	against
the	DET	the
dead	ADJ	dead
man	NOUN	man
,	PUNCT	,
he	PRON	he
enters	VERB	enter
the	DET	the
room	NOUN	room
that	DET	that
night	NOUN	night
,	PUNCT	,
searches	VERB	search
his	PRON	his
private	ADJ	private
papers	NOUN	paper
in	ADP	in
the	DET	the
hope	NOUN	hope
of	ADP	of
discovering	VERB	discover
some	DET	some
memorandum	NOUN	memorandum
relating	VERB	relate
to	ADP	to
the	DET	the
treasure	NOUN	treasure
,	PUNCT	,
and	CCONJ	and
finally	ADV	finally
leaves	VERB	leave
a	DET	a
momento	NOUN	momento
of	ADP	of
his	PRON	his
visit	NOUN	visit
in	ADP	in
the	DET	the
short	ADJ	short
inscription	NOUN	inscription
upon	SCONJ	upon
the	DET	the
card	NOUN	card
.	PUNCT	.
He	PRON	he
had	AUX	have
doubtless	ADV	doubtless
planned	VERB	plan
beforehand	ADV	beforehand
that	DET	that
should	AUX	should
he	PRON	he
slay	VERB	slay
the	DET	the
major	ADJ	major
he	PRON	he
would	AUX	would
leave	VERB	leave
some	DET	some
such	ADJ	such
record	NOUN	record
upon	SCONJ	upon
the	DET	the
body	NOUN	body
as	ADP	as
a	DET	a
sign	NOUN	sign
that	SCONJ	that
it	PRON	it
was	VERB	be
not	PART	not
a	DET	a
common	ADJ	common
murder	NOUN	murder
,	PUNCT	,
but	CCONJ	but
,	PUNCT	,
from	ADP	from
the	DET	the
point	NOUN	point
of	ADP	of
view	NOUN	view
of	ADP	of
the	DET	the
four	NUM	four
associates	NOUN	associate
,	PUNCT	,
something	PRON	something
in	ADP	in
the	DET	the
nature	NOUN	nature
of	ADP	of
an	DET	an
act	NOUN	act
of	ADP	of
justice	NOUN	justice
.	PUNCT	.
Whimsical	ADJ	whimsical
and	CCONJ	and
bizarre	ADJ	bizarre
conceits	NOUN	conceit
of	ADP	of
this	DET	this
kind	NOUN	kind
are	AUX	be
common	ADJ	common
enough	ADV	enough
in	ADP	in
the	DET	the
annals	NOUN	annal
of	ADP	of
crime	NOUN	crime
,	PUNCT	,
and	CCONJ	and
usually	ADV	usually
afford	VERB	afford
valuable	ADJ	valuable
indications	NOUN	indication
as	ADP	as
to	ADP	to
the	DET	the
criminal	NOUN	criminal
.	PUNCT	.
Do	AUX	do
you	PRON	you
follow	VERB	follow
all	DET	all
"this?""""Very"	NOUN	"this?""""very"
clearly	ADV	clearly
.	PUNCT	.
"""""Now"	INTJ	"""""now"
,	PUNCT	,
what	PRON	what
could	AUX	could
Jonathan	PROPN	Jonathan
Small	PROPN	Small
do	VERB	do
?	PUNCT	?
He	PRON	he
could	AUX	could
only	ADV	only
continue	VERB	continue
to	PART	to
keep	VERB	keep
a	DET	a
secret	ADJ	secret
watch	NOUN	watch
upon	SCONJ	upon
the	DET	the
efforts	NOUN	effort
made	VERB	make
to	PART	to
find	VERB	find
the	DET	the
treasure	NOUN	treasure
.	PUNCT	.
Possibly	ADV	possibly
he	PRON	he
leaves	VERB	leave
England	PROPN	England
and	CCONJ	and
only	ADV	only
comes	VERB	come
back	ADV	back
at	ADP	at
intervals	NOUN	interval
.	PUNCT	.
Then	ADV	then
comes	VERB	come
the	DET	the
discovery	NOUN	discovery
of	ADP	of
the	DET	the
garret	NOUN	garret
,	PUNCT	,
and	CCONJ	and
he	PRON	he
is	AUX	be
instantly	ADV	instantly
informed	VERB	inform
of	ADP	of
it	PRON	it
.	PUNCT	.
We	PRON	we
again	ADV	again
trace	VERB	trace
the	DET	the
presence	NOUN	presence
of	ADP	of
some	DET	some
confederate	NOUN	confederate
in	ADP	in
the	DET	the
household	NOUN	household
.	PUNCT	.
Jonathan	PROPN	Jonathan
,	PUNCT	,
with	ADP	with
his	PRON	his
wooden	ADJ	wooden
leg	NOUN	leg
,	PUNCT	,
is	AUX	be
utterly	ADV	utterly
unable	ADJ	unable
to	PART	to
reach	VERB	reach
the	DET	the
lofty	ADJ	lofty
room	NOUN	room
of	ADP	of
Bartholomew	PROPN	Bartholomew
Sholto	PROPN	Sholto
.	PUNCT	.
He	PRON	he
takes	VERB	take
with	ADP	with
him	PRON	he
,	PUNCT	,
however	ADV	however
,	PUNCT	,
a	DET	a
rather	ADV	rather
curious	ADJ	curious
associate	NOUN	associate
,	PUNCT	,
who	PRON	who
gets	VERB	get
over	ADP	over
this	DET	this
difficulty	NOUN	difficulty
,	PUNCT	,
but	CCONJ	but
dips	VERB	dip
his	PRON	his
naked	ADJ	naked
foot	NOUN	foot
into	ADP	into
creasote	NOUN	creasote
,	PUNCT	,
whence	ADV	whence
comes	VERB	come
Toby	PROPN	Toby
,	PUNCT	,
and	CCONJ	and
a	DET	a
six	NUM	six
-	PUNCT	-
mile	NOUN	mile
limp	NOUN	limp
for	ADP	for
a	DET	a
half	ADJ	half
-	PUNCT	-
pay	NOUN	pay
officer	NOUN	officer
with	ADP	with
a	DET	a
damaged	VERB	damage
tendo	NOUN	tendo
Achillis	PROPN	Achillis
.	PUNCT	.
"""""But"	PUNCT	"""""But"
it	PRON	it
was	AUX	be
the	DET	the
associate	NOUN	associate
,	PUNCT	,
and	CCONJ	and
not	PART	not
Jonathan	PROPN	Jonathan
,	PUNCT	,
who	PRON	who
committed	VERB	commit
the	DET	the
crime	NOUN	crime
.	PUNCT	.
"""""Quite"	PUNCT	"""""Quite"
so	ADV	so
.	PUNCT	.
And	CCONJ	and
rather	ADV	rather
to	ADP	to
Jonathan	PROPN	Jonathan
's	PART	's
disgust	NOUN	disgust
,	PUNCT	,
to	PART	to
judge	VERB	judge
by	ADP	by
the	DET	the
way	NOUN	way
he	PRON	he
stamped	VERB	stamp
about	ADP	about
when	ADV	when
he	PRON	he
got	VERB	get
into	ADP	into
the	DET	the
room	NOUN	room
.	PUNCT	.
He	PRON	he
bore	VERB	bear
no	DET	no
grudge	NOUN	grudge
against	ADP	against
Bartholomew	PROPN	Bartholomew
Sholto	PROPN	Sholto
,	PUNCT	,
and	CCONJ	and
would	AUX	would
have	AUX	have
preferred	VERB	prefer
if	SCONJ	if
he	PRON	he
could	AUX	could
have	AUX	have
been	AUX	be
simply	ADV	simply
bound	VERB	bind
and	CCONJ	and
gagged	VERB	gag
.	PUNCT	.
He	PRON	he
did	AUX	do
not	PART	not
wish	VERB	wish
to	PART	to
put	VERB	put
his	PRON	his
head	NOUN	head
in	ADP	in
a	DET	a
halter	NOUN	halter
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
help	NOUN	help
for	ADP	for
it	PRON	it
,	PUNCT	,
however	ADV	however
:	PUNCT	:
the	DET	the
savage	ADJ	savage
instincts	NOUN	instinct
of	ADP	of
his	PRON	his
companion	NOUN	companion
